word.freq.make	word.freq.address	word.freq.all	word.freq.3d	word.freq.our	word.freq.over	word.freq.remove	word.freq.internet	word.freq.order	word.freq.mail	word.freq.receive	word.freq.will	word.freq.people	word.freq.report	word.freq.addresses	word.freq.free	word.freq.business	word.freq.email	word.freq.you	word.freq.credit	word.freq.your	word.freq.font	word.freq.000	word.freq.money	word.freq.hp	word.freq.hpl	word.freq.george	word.freq.650	word.freq.lab	word.freq.labs	word.freq.telnet	word.freq.857	word.freq.data	word.freq.415	word.freq.85	word.freq.technology	word.freq.1999	word.freq.parts	word.freq.pm	word.freq.direct	word.freq.cs	word.freq.meeting	word.freq.original	word.freq.project	word.freq.re	word.freq.edu	word.freq.table	word.freq.conference	char.freq.semi	char.freq.lparen	char.freq.lbrack	char.freq.bang	char.freq.dollar	char.freq.hash	capital.run.length.average	capital.run.length.longest	capital.run.length.total	spam	rgroup
0.44	0	0.88	0	0.44	1.32	0	0	0	0	0	0	0	0	0	0	0	0.44	1.76	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222	0	0	0.444	0.37	0	2.413	16	140	spam	76
0.44	0	0.88	0	0.44	1.32	0	0	0	0	0	0	0	0	0	0	0	0.44	1.76	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222	0	0	0.444	0.37	0	2.448	16	142	spam	2
0	0	0	0	0	0	0	0	0	0	0	0.59	0	0	0	0.59	0	0	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177	0	0.443	0.088	0	1.693	16	83	spam	71
0.1	0.2	1.01	0	0.8	0.8	0.5	0	0.8	0.1	0.3	0.7	0.3	0	1.61	0.1	0	1.11	1.31	0.2	0.7	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0	0.11	0	0.49	0.158	0.015	8.55	669	1351	spam	71
0	0	1.66	0	1.66	0	1.66	0	0	0	0	1.66	0	0	0	3.33	0	0	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284	0	1.424	0	0	24.333	59	146	spam	91
0.1	0.2	1.01	0	0.8	0.8	0.5	0	0.8	0.1	0.3	0.7	0.3	0	1.61	0.1	0	1.11	1.31	0.2	0.7	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0	0.11	0	0.49	0.158	0.015	8.55	669	1351	spam	45
0.17	0.17	0	0	0.52	0	0	0.43	0	0.17	0.17	0.35	0	0	0	0.87	0	0	1.4	0.17	0.87	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376	0	0.25	0.721	0	2.742	35	617	spam	49
0	0	0.8	0	0.8	1.61	0	0	0	0	0	0.8	1.61	0	0	0	0	0	4.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	6	48	138	spam	67
0	0.52	1.05	0	2.63	0.52	1.05	0	0	0	0.52	1.05	0	0	0	1.05	1.05	1.05	4.21	0	1.57	0	0.52	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	1.276	0.729	0.091	3.062	19	98	spam	76
0.17	0	0.17	0	1.45	0.34	0.05	0.05	0.05	0.05	0.05	0.52	0.29	0.05	0	0	0.69	0.05	4.24	0.23	1.04	0	0.75	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.051	0	0.02	0.163	0	1.796	12	458	spam	57
0.17	0.17	0	0	0.52	0	0	0.52	0	0.17	0.17	0.34	0	0	0	0.87	0	0	1.39	0.17	0.87	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373	0	0.342	0.716	0	2.973	35	336	spam	51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46	0	2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415	0	0	1.909	9	42	spam	14
0.1	0.3	0.4	0	0.2	0.9	0.2	0.5	0.8	0.8	0.2	0.8	0	0	1.5	0	0.2	1.6	2.2	0.2	1	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.175	0	0.307	0.175	0.014	6.937	669	1214	spam	64
0	0	1.04	0	1.04	0	0	1.39	0.34	0	0	0.34	0	0	0	0	0	0	3.83	2.09	1.04	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	0.157	0.105	0	2.366	60	142	spam	41
0	0.89	1.14	0	0.12	0	0	0.12	0.25	0.12	0.12	0.38	0.12	0	1.14	0	0.12	2.04	2.8	0.12	1.27	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0	0.371	0.061	0	2.878	84	475	spam	81
0	0.89	1.15	0	0.12	0	0	0.12	0.25	0.12	0.12	0.38	0.12	0	1.15	0	0.12	2.04	2.81	0.12	1.27	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0	0.37	0.061	0	2.878	84	475	spam	27
0.29	0.19	0.68	0	0	0.58	0	0.58	0.58	0.77	0	0.58	0.38	0	0.97	0	0.19	1.46	1.75	0.38	0.77	0	0.58	0.68	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0.569	0.207	0.034	12.064	691	1689	spam	54
0.31	0.2	0.72	0	0	0.62	0	0.62	0.62	0.93	0	0.62	0.41	0	1.04	0	0.2	1.56	1.87	0.41	0.83	0	0.62	0.72	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548	0.199	0.033	14.301	685	1516	spam	5
0	0.3	0.3	0	0.61	0.3	0	0	0	0.3	0.3	0.3	0	0	0	0.92	0	0	0.61	0	0	0	0	0	0	0	0	0	0	3.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.094	0	0	0	0	2.141	38	212	spam	39
0	0	0	0	1.13	0	1.13	0	0	0	0	0	0	0	0	1.13	1.13	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319	0	0	0	0.479	3.925	17	106	spam	14
0.17	0	0.17	0	1.45	0.34	0.05	0.05	0.05	0.05	0.05	0.52	0.29	0.05	0	0	0.69	0.05	4.24	0.23	1.04	0	0.75	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.051	0	0.02	0.163	0	1.796	12	458	spam	3
0	0	0	0	0.32	0.64	0	0	0	0.64	0	0.32	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0	0.263	0.105	0	3.418	110	188	spam	54
0.31	0.2	0.72	0	0	0.62	0	0.62	0.62	0.93	0	0.62	0.31	0	1.14	0	0.2	1.56	1.87	0.41	0.83	0	0.62	0.72	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548	0.199	0.033	14.283	685	1514	spam	20
0	0.39	0.99	0	0.39	0	0.19	0	0.19	0.19	0	0.39	0	0	0	0	0.19	0.19	0.59	0.59	0.39	0	0.19	0.39	0	0	0	0.59	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0.174	0.548	0	4.965	97	993	spam	55
0	0	0	0	0.43	0.86	0	0	0	0	0	0	0	0	0	0	0	0	2.17	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0	0	0	0	2.923	55	114	spam	14
0.1	0.5	0.6	0	0.3	0.2	0	0	0.1	0.4	0	1.6	0.2	0	0	0	0.1	0	3.81	0	1.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0.037	0	5.942	1.334	0	5.838	54	724	spam	43
0.39	0	0	0	0	0.39	0	0	0	0	0	1.19	0	0	0	0.39	0.39	0	2.39	0	2.78	0	1.19	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0.256	0	3.5	30	112	spam	11
0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098	0	0.392	0	0	3.965	67	115	spam	63
0	0	0	0	0.54	0.27	0	1.62	0	1.62	0	0	0	0	0.54	0	0	0.27	2.16	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35	0	0	0	1.62	0	0	0	0	0	0	0	0	0	0.038	0.038	0.463	0	0	7.941	65	405	spam	68
0	0	0.26	0	0.26	0	0	0	0	0	0.26	1.06	0	0.26	0.26	0.8	0	0.26	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299	0	0.471	0	0	2.088	15	188	spam	74
0	0.9	0	0	0.9	0	0.9	0	0	0.9	0	0	0	0	0	1.81	0	1.81	1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319	0	1.492	0	19.829	5.3	66	106	spam	62
0.44	0.44	0	0	0	0	0	0	0	2.64	0	1.76	0	0	0	0	0	0.44	2.64	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231	0	0	0.231	0	5.977	70	263	spam	3
0	0.55	0.55	0	0.55	0	0	0.55	0	0	0	1.11	0	0	0	1.11	0	0.55	1.66	0	2.22	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0.484	0.08	0	8.375	85	201	spam	79
0	0	0	0	1.21	0	0.8	0	0	0.8	0.4	0.8	0.4	0	0	1.61	0	0	1.61	0	1.21	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.21	0	0.07	4.49	24	229	spam	79
0	0.53	0	0	1.06	0	1.6	0	0	0.53	0	0	0	0	0.53	0	0	0.53	2.13	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0.239	0.079	0.159	0	0	4.555	51	123	spam	60
0	2.35	0	0	1.17	0	0	0	0	2.35	0	1.17	0	0	0	1.17	0	0	2.35	0	3.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25	20	42	spam	7
0	0	0	0	0	0	0	6.06	0	0	0	0	0	0	0	0	0	0	6.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0.48	0	1.684	10	32	spam	95
0	0.8	0	0	0.8	0	0.8	0	0	0.8	0	0	0	0	0	0.8	0.8	0.8	1.6	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135	0	0.27	0	0	3.115	19	81	spam	60
0	0.8	0	0	0.8	0	0.8	0	0	0.8	0	0	0	0	0	0.8	0.8	0.8	1.6	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134	0	0.269	0	0	3.115	19	81	spam	2
0.59	0	0.35	0	1.66	0	0	0	0.23	1.3	0.71	2.49	0.59	0	0	0.59	0.11	0	4.51	0	1.66	0	0.47	0.83	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	0.11	0	0	0	0	0.11	0	0	0	0	0.038	0	0.155	0.233	0.019	3.625	54	504	spam	94
0.17	0.26	1.21	0	0.43	0.6	0.43	0.26	0.69	0.52	0.26	1.3	0.17	0	0.6	0.78	0.17	1.39	2.43	0.17	1.13	0	0.95	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.08	0	0	0	0	0.108	0	0.271	0.243	0.013	6.395	583	1375	spam	59
0.1	0.1	0.7	0	0.6	0.2	0.4	0.1	1.41	0.81	0.1	0.5	0	0	0	0.1	0	1.11	2.22	0.4	1.92	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.26	0.994	0.391	0.032	3.176	56	1042	spam	10
0.22	0	0	0	0	0.22	0.22	0	0	0.22	0	0.22	0	0	0	0.22	0	0	2.03	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.271	0	0.647	0	0	1.869	21	215	spam	59
0.1	0.3	0.4	0	0.2	0.9	0.2	0.5	0.8	0.8	0.2	0.8	0	0	1.6	0	0.2	1.7	2.2	0.2	1	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.174	0	0.334	0.174	0.014	6.896	669	1200	spam	47
0.49	0.49	0.49	0	0	0	0.49	0	0	0	0	1.98	0	0	0	0.49	0	0.49	3.46	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195	0	0.845	0.195	0	7.205	47	281	spam	15
0	0	0.65	0	0.65	0	0.65	0	0	0	0	0.65	0	0	0	0.65	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0.233	0	0	2.5	23	135	spam	82
0	0	1.25	0	1.25	0.62	0	0	0	0	0	0	0	0	0	1.25	0.62	0	0.62	0	1.88	0.62	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0	0	0.11	0	0.331	0.11	0.11	3.897	30	152	spam	30
0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0.9	0.9	1.81	0	2.72	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564	0	0	2.818	19	62	spam	22
0	0.29	0	0	0	0.29	0.29	2.04	0	0	0.29	1.16	0.29	0	0.29	1.16	2.33	1.16	2.33	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0	0.044	0	0	1.559	24	145	spam	79
0	0.95	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.47	1.91	0	0	0.47	0	0	0	0	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.202	0	0.269	0	0	4.18	45	464	spam	27
0.54	0.13	0.38	0	0.05	0.16	0	0.05	0.35	0.16	0.24	1.11	0.38	1.19	0.13	0.19	0.43	0.48	3.56	0	0.81	0	1.14	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.02	0	0	0.086	0	0.268	0.15	0.159	6.761	195	3313	spam	34
0.54	0.13	0.38	0	0.05	0.19	0	0.05	0.35	0.16	0.24	1.11	0.38	1.19	0.13	0.19	0.43	0.48	3.56	0	0.81	0	1.14	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.02	0	0	0.086	0	0.273	0.15	0.159	6.789	195	3327	spam	33
0.27	0.27	0.55	0	0.27	0.27	0	1.39	0.27	0.83	0.27	0.55	0	0	0	0	1.39	0.55	1.67	1.95	3.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0.279	0	2.001	0.093	0	3.706	63	341	spam	88
0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0.177	0	0	0.354	0	4.047	29	85	spam	91
0.1	0.1	0.03	0	0.07	0.03	0	0.03	0	0.1	0	0.53	0	0	0	0.17	0.03	0	0.81	0.03	1.35	0	0.1	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0.03	0	0	0.071	0	0.013	0.065	0	2.11	46	3220	spam	16
0.49	0.33	0.33	0	0.08	0.41	0.08	0.24	0	1.4	0.33	0.57	0.9	0	0.24	0	0	0	2.89	0	0.9	0	0.16	0.41	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0	0.271	0.191	0.095	4.904	264	667	spam	89
0	0.27	0.27	0	1.09	0	0	0	0.82	0.54	0	0.27	0.27	0	0	0.27	0.54	0	2.46	0	2.19	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0.128	0	2.484	20	164	spam	90
1.18	0.39	0.59	0	0	0.98	0.19	0.19	1.38	0.39	0	0.98	0	0.19	0	0.98	0	0	2.56	0.39	1.38	0	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237	0	0.765	0.316	0.026	6.652	76	632	spam	46
0	0	0	0	3.84	0	0	1.28	0	0	0	1.28	0	0	0	0	0	0	2.56	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203	0	0	1.956	10	45	spam	89
0.33	0.44	0.37	0	0.14	0.11	0	0.07	0.97	1.16	0.11	1.42	1.76	1.27	0.03	0.03	0.07	0.07	4.38	0	1.49	0	0.33	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.03	0	0	0	0.006	0.159	0	0.069	0.221	0.11	3.426	72	819	spam	76
0	0	0	0	0	0	0	3.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04	0	0	0	0	0.198	0	0.198	0.198	0	3.857	25	81	spam	84
0	0	0.78	0	1.17	0	0	0	0	0	0	0.39	0	0	0	0.78	0	0	1.56	0	1.96	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	4.111	20	222	spam	6
0	0.34	1.02	0	0.68	0.34	0.34	0	0	0	0	0.34	0	0	0	2.04	0	0.34	4.76	0	2.38	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167	0	0.222	0	4.008	6.978	56	328	spam	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25	0	2.12	0	0	0	0	0	0	0	0	0	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	26	45	spam	58
0	0	0.48	0	1.45	0	0	0	0.48	0	0	0	0	0.16	0	0.64	0.32	0	0.8	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0.198	0	0.594	0	0	5.683	128	557	spam	89
0.28	0.28	0.56	0	0.28	0.28	0	1.4	0.28	0.84	0.28	0.56	0	0	0	0	1.4	0.56	1.69	1.97	3.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0.284	0	1.282	0.094	0	3.725	63	339	spam	56
0.3	0	0	0	0.3	0.3	0.61	0	0.61	0.61	0	0.61	0	0	0	0.3	0.3	0.61	1.84	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0	0.103	0.051	0	6.125	64	343	spam	3
0	0	0	0	0	0	0	0	0	3.77	0	0	0	0	0	0	0	0	1.88	0	0	0	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264	0	0	0	0	0	4.333	13	78	spam	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537	0	0	2.777	12	25	spam	35
0	0	0	0	0	0	0	0	0	3.77	0	0	0	0	0	0	0	0	1.88	0	0	0	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264	0	0	0	0	0	4.333	13	78	spam	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537	0	0	2.777	12	25	spam	21
0	0	0	0	0	0	0	0	0	3.77	0	0	0	0	0	0	0	0	1.88	0	0	0	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264	0	0	0	0	0	4.333	13	78	spam	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537	0	0	2.777	12	25	spam	16
0	0	0.53	0	0.21	0.1	0.1	0.53	0.1	0.21	0	0.64	0	0	0	0	0.1	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099	0	0.016	0.066	0	2.104	29	381	spam	16
0	0	0	0	0	0	1.15	0	0	0	1.15	0.76	0.76	0	0	0.38	0	0.38	4.61	0.38	0.76	0	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486	0.347	0	1.608	6	74	spam	30
0	0	0.68	0	0.68	0	0.68	0	0	0.68	0	0.68	0	0	0	0	0	4.1	4.1	0	0.68	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	1.089	0.242	0	3.488	60	157	spam	70
0	0	0.51	0	1.03	0.51	0	0	0	0	0.51	1.03	0	0.51	0	0	0.51	0.51	2.59	0	5.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0.373	0.149	0	7.233	71	217	spam	64
0	0.35	0.17	0	0	0	0	0	0.17	1.25	0	0.53	0	0	0	0	0	0.17	3.21	0	1.25	7.32	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0.066	0	0	0.099	0.63	16.418	158	903	spam	33
0	0	0	1.33	0	0	0	1.33	0	0	0	0	0	0	0	1.33	0	0	0	0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684	0	0.228	3	12	69	spam	26
0	0	0.27	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	1.1	1.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.187	6.693	49	328	spam	1
0	0	0	0	0	1.09	0	0	0	0	0	0	0	0	0	0	0	0	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403	0	3.427	0	0	2.678	12	75	spam	62
0.09	0	0.27	0	0.36	0.09	0	0.18	0.09	0	0	0.73	0	0.36	0	0	0	0	2.01	0	3.38	0	0.36	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0.016	0.048	0.032	0.257	0.032	0.032	3.689	69	535	spam	56
0.73	0	0.36	0	1.59	0	0	0	0.24	1.35	0.73	2.58	0.61	0	0	0.61	0.12	0	4.55	0	1.72	0	0.49	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0.041	0	0.104	0.229	0.02	3.705	54	478	spam	37
0.73	0	0.36	0	1.59	0	0	0	0.24	1.35	0.73	2.58	0.61	0	0	0.61	0.12	0	4.55	0	1.72	0	0.49	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0.041	0	0.104	0.229	0.02	3.705	54	478	spam	23
0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176	0	0.176	0.352	0	3.857	25	81	spam	99
0.66	0	0.26	0	0.26	0	0.13	0	0.66	0.26	0	0	0.79	0.13	0	0	0	0	3.98	0	0.53	0	0	1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0.109	0	0.414	0.021	0	5.955	65	667	spam	0
0.18	0	0.09	0	0.36	0.09	0	0.36	0.09	0	0	0.63	0.09	0.36	0	0	0.09	0	1.27	0	3.38	0	0.36	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0.029	0.029	0.014	0	4.192	48	566	spam	85
0	0	1.15	0	0.38	0.38	0	0	0	0	0	0.38	0	0	0	1.54	0	0	5.4	0	2.31	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196	0	0.261	0	0	5.666	56	272	spam	82
0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0	0	0.088	0	6.718	33	215	spam	84
0	0	0.53	0	0.53	0	0	0.53	0	0	0	1.06	0	0	2.12	0	0.53	0.53	2.65	0	2.65	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0.53	0	0	0	0	0	0	0	0	0	0.191	0	0.095	0.478	0	5.038	60	131	spam	5
0	0.11	0.35	0	1.18	0.47	0.23	0.35	0	0.11	0.11	0.95	0	0.11	0	2.14	0.95	0.23	1.9	0.35	0.35	0	0.59	0.11	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.059	0	0.434	0.197	0.217	8.026	283	1509	spam	26
